t_ms,v_bat_v,v_bus_v,v_ads_v,vsh_mv,i_a,mode,t_c,time_s,dt_s,p_w,ah_accum_chg,wh_accum_chg,soc_gt_chg,soc_est_chg,phase_chg,t_rem_true_min,i_mean_60s,t_rem_min_chg_raw,t_rem_min_chg
27581984,4.2081,4.3437,4.213,10.806,0.10374,CHG,31.82946,27581.984,2.6710000000020955,0.43653635,3.503730207848617,13.60915445116794,0.9869707495390536,1.0,CHG,34.4129333333333,0.10676699999999999,35.00865781754214,35.00865781754214
27584655,4.20736,4.3493,4.2001,13.271,0.1044799999999999,CHG,31.82274,27584.655,2.670999999998457,0.439575826,3.503807726204173,13.60948059879637,0.9869925857949714,1.0,CHG,34.36841666666666,0.10668133333333331,34.985947814418495,34.985947814418495
27587326,4.20632,4.3547,4.2124,11.937,0.1062,CHG,31.84584,27587.326,2.6710000000020955,0.4466919179999999,3.503886520704173,13.60981203367761,0.9870147815298344,1.0,CHG,34.32389999999996,0.10668199999999997,34.964021777616416,34.964021777616416
27589997,4.20542,4.3591,4.1963,10.915,0.1093,CHG,31.88322,27589.997,2.670999999998457,0.4596216979999999,3.503967615231951,13.610153070226616,0.987037625162796,1.0,CHG,34.279383333333314,0.1067093333333333,34.94262950511838,34.94262950511838
27592669,4.20376,4.3493,4.194,14.127,0.10528,CHG,31.8923,27592.669,2.672000000002299,0.442546196,3.5040457563875065,13.610481556890695,0.9870596368561324,1.0,CHG,34.234849999999945,0.10659033333333331,34.91914387574043,34.91914387574043
27595340,4.20178,4.3624,4.202,12.133,0.1046999999999999,CHG,31.86322,27595.34,2.670999999998457,0.4399197519999999,3.5041234379708395,13.610807957813917,0.9870815190919152,1.0,CHG,34.19033333333331,0.1065173333333333,34.89408197365209,34.89408197365209
27598011,4.2016,4.347,4.2069,10.786,0.10582,CHG,31.85164,27598.011,2.670999999998457,0.44461011,3.5042019505319506,13.61113783619068,0.9871036354070112,1.0,CHG,34.14581666666666,0.10650466666666664,34.8678274419469,34.8678274419469
27600682,4.20324,4.3625,4.2041,10.873,0.1066,CHG,31.82542,27600.682,2.6710000000020955,0.4480743279999999,3.5042810418097283,13.611470275813083,0.9871259147416288,1.0,CHG,34.10129999999996,0.10646233333333331,34.839704735177556,34.839704735177556
27603353,4.20384,4.35,4.2032,10.13,0.0993199999999999,CHG,31.82034,27603.353,2.670999999998457,0.417537072,3.504354731731951,13.611780056455718,0.9871466725607114,1.0,CHG,34.05678333333332,0.10633766666666664,34.810522839867375,34.810522839867375
27606024,4.205500000000001,4.3573,4.2114,11.806,0.10152,CHG,31.81794,27606.024,2.6710000000020955,0.426954924,3.504430053931951,13.612096823967818,0.9871678901784448,1.0,CHG,34.01226666666662,0.10630366666666663,34.783275840159355,34.783275840159355
27608696,4.20314,4.3578,4.2095,88.64,0.10036,CHG,31.84226,27608.696,2.671999999998661,0.421874728,3.504504543354173,13.612409913437938,0.9871888732098204,1.0,CHG,33.96773333333331,0.10620299999999998,34.755119773121,34.755119773121
27611367,4.20324,4.3618,4.211,10.232,0.09902,CHG,31.7989,27611.367,2.670999999998457,0.4162512539999999,3.504578010693062,13.612718714295449,0.9872095683290872,1.0,CHG,33.92321666666667,0.10606633333333332,34.725633672901495,34.725633672901495
27614038,4.2037,4.3352,4.1858,74.98,0.09678,CHG,31.76526,27614.038,2.6710000000020955,0.406874248,3.5046498160763955,13.613020562585367,0.987229795289728,1.0,CHG,33.87869999999997,0.10583566666666665,34.69133611319977,34.69133611319977
27616709,4.2014,4.3482,4.199,12.358,0.1008199999999999,CHG,31.70818,27616.709,2.670999999998457,0.423618816,3.5047246189152843,13.613334839232676,0.9872508666078906,1.0,CHG,33.83418333333332,0.10575166666666665,34.65658509178873,34.65658509178873
27619380,4.19704,4.3612,4.2123,11.514,0.10028,CHG,31.71548,27619.38,2.6710000000020955,0.4208867859999999,3.5047990211041733,13.613647108195527,0.9872718250663846,1.0,CHG,33.789666666666626,0.1056643333333333,34.61902766008993,34.61902766008993
27622051,4.2015,4.3446,4.1905,13.015,0.1039199999999999,CHG,31.72624,27622.051,2.670999999998457,0.436611818,3.50487612397084,13.613971055889827,0.987293544282646,1.0,CHG,33.74514999999998,0.10564633333333331,34.58151126485357,34.58151126485357
27624722,4.2017,4.3363,4.1791,98.55,0.1012599999999999,CHG,31.77686,27624.722,2.6710000000020955,0.425444962,3.504951253265285,13.614286726646297,0.9873147075605389,1.0,CHG,33.70063333333328,0.10563299999999996,34.54416581257455,34.54416581257455
27627393,4.201599999999999,4.358,4.2132,10.526,0.09894,CHG,31.786,27627.393,2.670999999998457,0.4156689959999999,3.5050246612486182,13.614595157629068,0.9873353859598546,1.0,CHG,33.65611666666664,0.10561099999999997,34.507942677950616,34.507942677950616
27630065,4.2005,4.362,4.2134,97.98,0.0980999999999999,CHG,31.8318,27630.065,2.671999999998661,0.4120353879999999,3.505097473248618,13.614901004435067,0.9873558964757768,1.0,CHG,33.61158333333333,0.10548599999999997,34.46913229226659,34.46913229226659
27632736,4.20418,4.3523,4.2103,10.136,0.09754,CHG,31.8185,27632.736,2.6710000000020955,0.4100693319999999,3.505169842509729,13.615205257835246,0.9873762822759512,1.0,CHG,33.567066666666626,0.10534299999999998,34.42927690409004,34.42927690409004
27635407,4.20462,4.3326,4.1939,14.761,0.09834,CHG,31.82736,27635.407,2.670999999998457,0.413488476,3.505242805326396,13.615512038753458,0.9873968352756352,1.0,CHG,33.52254999999999,0.1052033333333333,34.38595060346473,34.38595060346473
27638078,4.2023,4.3535,4.2068,12.458,0.1049,CHG,31.8417,27638.078,2.6710000000020955,0.4407995079999999,3.5053206352986184,13.61583910364573,0.9874187593112954,1.0,CHG,33.478033333333286,0.10508533333333331,34.34105757817948,34.34105757817948
27640749,4.1997,4.3691,4.2145,13.324,0.1081399999999999,CHG,31.83802,27640.749,2.670999999998457,0.45415554,3.5054008691708405,13.6161760618389,0.9874413605049684,1.0,CHG,33.43351666666664,0.10506366666666664,34.29770481287996,34.29770481287996
27643420,4.20444,4.3556,4.1929,12.237,0.1062,CHG,31.82288,27643.42,2.670999999998457,0.446465112,3.5054796636708407,13.61650734858648,0.9874635562398314,1.0,CHG,33.389,0.10502199999999998,34.253175488027296,34.253175488027296
27646091,4.2033000000000005,4.3494,4.1923,11.708,0.10472,CHG,31.81452,27646.091,2.6710000000020955,0.440134402,3.505557360093063,13.616833929958007,0.987485442655602,1.0,CHG,33.3444833333333,0.10494799999999997,34.20590233181257,34.20590233181257
27648762,4.20046,4.363,4.2049,70.45,0.1052,CHG,31.76604,27648.762,2.670999999998457,0.4418430339999999,3.5056354126486187,13.617161786595515,0.9875074293910784,1.0,CHG,33.29996666666666,0.10494599999999997,34.16155090539425,34.16155090539425
27651433,4.20118,4.3536,4.2009,79.9,0.1009399999999999,CHG,31.73072,27651.433,2.6710000000020955,0.424047442,3.505710304520841,13.617476420831258,0.9875285257891674,1.0,CHG,33.25544999999996,0.10493733333333329,34.11878469878476,34.11878469878476
27654104,4.20024,4.3468,4.1949,14.837,0.09558,CHG,31.78226,27654.104,2.670999999998457,0.401478476,3.5057812195708413,13.617774281060871,0.987548501950544,1.0,CHG,33.210933333333315,0.1048273333333333,34.07327333306557,34.07327333306557
27656775,4.19908,4.3426,4.1958,12.168,0.09884,CHG,31.7566,27656.775,2.6710000000020955,0.415082592,3.5058545533597303,13.61808221550712,0.9875691594499212,1.0,CHG,33.16641666666661,0.10476266666666663,34.0270210230295,34.0270210230295
27659447,4.20054,4.3352,4.1888,69.65,0.09932,CHG,31.75876,27659.447,2.671999999998661,0.417240466,3.505928270870841,13.618391868861242,0.9875899250405572,1.0,CHG,33.12188333333331,0.1047363333333333,33.983154854352605,33.983154854352605
27662118,4.2004,4.3575,4.2145,10.117,0.09606,CHG,31.795820000000003,27662.118,2.670999999998457,0.4035280360000001,3.5059995420541745,13.618691236339716,0.9876100015216396,1.0,CHG,33.07736666666666,0.10462999999999997,33.9371793602589,33.9371793602589
27664789,4.20244,4.3576,4.2068,12.346,0.09636,CHG,31.81754,27664.789,2.6710000000020955,0.404991112,3.5060710358208413,13.618991684604506,0.9876301407025376,1.0,CHG,33.03284999999996,0.10456466666666664,33.89190387554648,33.89190387554648
27667460,4.205579999999999,4.3497,4.1991,10.498,0.09892,CHG,31.7726,27667.46,2.670999999998457,0.416018338,3.506144428965285,13.61930034534492,0.9876508149218656,1.0,CHG,32.98833333333332,0.10451899999999997,33.84883059345583,33.84883059345583
27670132,4.20576,4.3489,4.2045,88.1,0.09574,CHG,31.81026,27670.132,2.672000000002299,0.402661072,3.506215489320841,13.6195992081459,0.9876708320145712,1.0,CHG,32.943799999999946,0.1043863333333333,33.808485347757816,33.808485347757816
27672803,4.20462,4.3546,4.2079,98.97,0.09552,CHG,31.831260000000004,27672.803,2.670999999998457,0.401625694,3.5062863598541743,13.619897191807764,0.9876907956359844,1.0,CHG,32.89928333333331,0.10421966666666663,33.76574101589984,33.76574101589984
27675474,4.20568,4.3619,4.209,11.744,0.09782,CHG,31.82598,27675.474,2.670999999998457,0.411401716,3.506358936859729,13.620202427468488,0.9877112399559872,1.0,CHG,32.85476666666667,0.10408633333333331,33.72137373605648,33.72137373605648
27678145,4.203360000000001,4.349,4.197,11.78,0.10066,CHG,31.84684,27678.145,2.6710000000020955,0.4230871560000001,3.5064336209875075,13.620516351743824,0.987732277834248,1.0,CHG,32.81024999999997,0.10395066666666665,33.6733825229083,33.6733825229083
27680816,4.20368,4.3594,4.2028,10.596,0.09958,CHG,31.87422,27680.816,2.670999999998457,0.4185717839999999,3.506507503815285,13.620826931509296,0.9877530899931712,1.0,CHG,32.76573333333332,0.1037793333333333,33.620553010181865,33.620553010181865
27683487,4.20312,4.3377,4.1937,14.476,0.10392,CHG,31.87416,27683.487,2.6710000000020955,0.436764378,3.506584606681952,13.621151004110242,0.9877748092094326,1.0,CHG,32.72121666666662,0.1037073333333333,33.56614672395517,33.56614672395517
27686158,4.203740000000001,4.3627,4.2083,10.956,0.1044,CHG,31.87092,27686.158,2.670999999998457,0.4388417579999999,3.5066620656819523,13.6214766216069,0.9877966287453996,1.0,CHG,32.67669999999998,0.10370166666666664,33.515047778636415,33.515047778636415
27688829,4.20466,4.3485,4.1972,12.724,0.10502,CHG,31.894,27688.829,2.6710000000020955,0.4415505299999999,3.506739984687508,13.621804244532802,0.9878185778609864,1.0,CHG,32.63218333333328,0.1037063333333333,33.46807143141608,33.46807143141608
27691500,4.205780000000001,4.3581,4.2019,99.12,0.10532,CHG,31.87462,27691.5,2.670999999998457,0.442938862,3.506818126276397,13.62213289086452,0.9878405896763888,1.0,CHG,32.58766666666664,0.10372366666666664,33.42551002718911,33.42551002718911
27694171,4.2052,4.3706,4.217,11.48,0.10356,CHG,31.90154,27694.171,2.670999999998457,0.435484624,3.5068949620430634,13.622456000630509,0.987862233652871,1.0,CHG,32.54315,0.10369599999999998,33.385392185012016,33.385392185012016
27696842,4.20668,4.3504,4.2029,11.142,0.1005399999999999,CHG,31.91028,27696.842,2.6710000000020955,0.4229352299999999,3.5069695571375075,13.622769798322404,0.9878832464512052,1.0,CHG,32.498633333333295,0.10362366666666663,33.34367815516119,33.34367815516119
27699513,4.209160000000001,4.3606,4.2066,88.92,0.1006799999999999,CHG,31.8623,27699.513,2.670999999998457,0.4237709199999999,3.5070442561041744,13.623084218224935,0.987904288509454,1.0,CHG,32.45411666666666,0.1034943333333333,33.29919157113956,33.29919157113956
27702184,4.2082,4.3656,4.2121,11.075,0.09972,CHG,31.847,27702.184,2.6710000000020955,0.4196276559999999,3.5071182428041747,13.623395569055877,0.9879251299282914,1.0,CHG,32.409599999999955,0.10330266666666664,33.250937228548075,33.250937228548075
27704855,4.20816,4.3663,4.2114,87.46,0.0949,CHG,31.855,27704.855,2.670999999998457,0.39937132,3.5071886533319523,13.62369186782245,0.987944963970085,1.0,CHG,32.36508333333332,0.1030153333333333,33.19400207111171,33.19400207111171
27707527,4.20796,4.3631,4.2138,10.69,0.0992,CHG,31.8119,27707.527,2.671999999998661,0.41743676,3.5072622817763968,13.624001693371534,0.9879657044714052,1.0,CHG,32.320550000000004,0.10282433333333331,33.13150073445331,33.13150073445331
27710198,4.205119999999999,4.3539,4.202,92.62,0.1006,CHG,31.81832,27710.198,2.6710000000020955,0.4230326799999999,3.507336921387508,13.62431556189301,0.9879867298097028,1.0,CHG,32.2760333333333,0.10271633333333331,33.068777694710164,33.068777694710164
27712869,4.20484,4.3614,4.2062,10.489,0.0991799999999999,CHG,31.89158,27712.869,2.670999999998457,0.4170207419999999,3.507410507437508,13.62462497945949,0.9880074583688712,1.0,CHG,32.23151666666666,0.10258699999999997,33.0039223542353,33.0039223542353
27715540,4.20428,4.3398,4.1933,13.462,0.09628,CHG,31.88302,27715.54,2.6710000000020955,0.404771202,3.507481941848619,13.62492530972544,0.9880275808298186,1.0,CHG,32.18699999999996,0.10244766666666665,32.935563569820054,32.935563569820054
27718212,4.20288,4.3679,4.2201,12.017,0.1000799999999999,CHG,31.897720000000003,27718.212,2.671999999998661,0.420582582,3.50755622344862,13.625237506376449,0.9880485053194568,1.0,CHG,32.14246666666665,0.1023593333333333,32.86752586586577,32.86752586586577
27720883,4.2012,4.3521,4.2053,97.64,0.09936,CHG,31.878120000000003,27720.883,2.6710000000020955,0.417390006,3.50762994304862,13.625547217159967,0.988069271498515,1.0,CHG,32.09794999999995,0.10227599999999998,32.79882830841799,32.79882830841799
27723554,4.20256,4.3346,4.1938,95.5,0.0960999999999999,CHG,31.86906,27723.554,2.670999999998457,0.403829424,3.5077012439097306,13.625846863306837,0.9880893563395726,1.0,CHG,32.0534333333333,0.10203299999999997,32.72417454327868,32.72417454327868
27726225,4.20068,4.3411,4.1921,10.569,0.09562,CHG,31.82388,27726.225,2.670999999998457,0.40163708,3.5077721886375084,13.62614487940592,0.9881093408609248,1.0,CHG,32.008916666666664,0.10173599999999998,32.64438030188857,32.64438030188857
27728896,4.19862,4.348,4.1968,82.72,0.10006,CHG,31.80106,27728.896,2.6710000000020955,0.42007082,3.5078464275986194,13.62645658059282,0.9881302533395536,1.0,CHG,31.96439999999996,0.10148999999999998,32.56200680043287,32.56200680043287
27731567,4.199720000000001,4.3552,4.2071,91.6,0.0953799999999999,CHG,31.77284,27731.567,2.670999999998457,0.400535902,3.5079171942597305,13.626753780754822,0.9881501877010528,1.0,CHG,31.91988333333332,0.10121266666666663,32.47543875838784,32.47543875838784
27734238,4.19906,4.3414,4.1937,96.43,0.0992,CHG,31.80176,27734.238,2.6710000000020955,0.4164894959999999,3.50799079514862,13.62706283530332,0.9881709204402092,1.0,CHG,31.87536666666662,0.10100999999999999,32.38696789752234,32.38696789752234
27736909,4.1955,4.3471,4.204,94.24,0.09842,CHG,31.8246,27736.909,2.670999999998457,0.412906942,3.5080638173208416,13.627369199826878,0.988191490159844,1.0,CHG,31.83084999999998,0.10085533333333331,32.29910631920196,32.29910631920196
27739580,4.19534,4.3421,4.1974,12.391,0.09858,CHG,31.83194,27739.58,2.6710000000020955,0.413565134,3.508136958204175,13.627676050700362,0.9882120933193804,1.0,CHG,31.78633333333328,0.10071566666666663,32.209279890263716,32.209279890263716
27742251,4.198600000000001,4.3319,4.1873,10.78,0.1,CHG,31.81816,27742.251,2.670999999998457,0.419908822,3.50821115264862,13.627987563494807,0.988232993258046,1.0,CHG,31.74181666666664,0.1006533333333333,32.11777180744587,32.11777180744587
27744923,4.200540000000001,4.3525,4.2102,10.197,0.10178,CHG,31.83046,27744.923,2.671999999998661,0.4275712400000001,3.508286696026397,13.6283048864749,0.9882542731796624,1.0,CHG,31.697283333333324,0.10060833333333331,32.024783418706534,32.024783418706534
27747594,4.200200000000001,4.3582,4.2137,14.883,0.0978199999999999,CHG,31.827260000000003,27747.594,2.6710000000020955,0.4109326219999999,3.508359273031953,13.628609724413634,0.9882747174996652,1.0,CHG,31.652766666666626,0.10046866666666662,31.927268988065812,31.927268988065812
27750265,4.1984200000000005,4.3518,4.2147,97.43,0.09812,CHG,31.80216,27750.265,2.670999999998457,0.412033888,3.508432072620842,13.628915367663616,0.988295224519484,1.0,CHG,31.608249999999984,0.10028233333333332,31.825269862645797,31.825269862645797
27752936,4.19742,4.3375,4.1874,93.05,0.101,CHG,31.80944,27752.936,2.6710000000020955,0.42403572,3.5085070090097306,13.629229907161069,0.9883163334575362,1.0,CHG,31.56373333333328,0.10021099999999998,31.723431162365358,31.723431162365358
27755607,4.19384,4.3216,4.1726,51.54,0.09822,CHG,31.83244,27755.607,2.670999999998457,0.411955144,3.508579882793064,13.629535528148562,0.9883368613772936,1.0,CHG,31.51921666666664,0.10010299999999998,31.622437963218676,31.622437963218676
27758278,4.19258,4.3452,4.2032,13.981,0.101,CHG,31.82274,27758.278,2.670999999998457,0.423519914,3.5086548191819524,13.62984970495389,0.9883579703153458,1.0,CHG,31.4747,0.10002266666666663,31.524976324286182,31.524976324286182
27760949,4.19656,4.3441,4.1925,10.883,0.103,CHG,31.84242,27760.949,2.6710000000020955,0.432330964,3.5087312394597303,13.6301704072348,0.9883794972521714,1.0,CHG,31.430183333333297,0.09996266666666664,31.43453621193528,31.43453621193528
27763620,4.198,4.3537,4.1998,10.682,0.104,CHG,31.81804,27763.62,2.670999999998457,0.436640156,3.5088084016819523,13.63049433424369,0.9884012331883836,1.0,CHG,31.38566666666666,0.10004066666666664,31.352132984943502,31.352132984943502
27766292,4.197039999999999,4.3618,4.2075,13.729,0.1001399999999999,CHG,31.814300000000003,27766.292,2.672000000002299,0.420349746,3.5088827278152857,13.630806283998336,0.98842217022268,1.0,CHG,31.34113333333329,0.10001766666666664,31.272356140419447,31.272356140419447
27768963,4.19586,4.3364,4.1857,82.15,0.09918,CHG,31.8481,27768.963,2.670999999998457,0.416206814,3.508956313865286,13.631115040762088,0.9884428987818484,1.0,CHG,31.296616666666644,0.09999799999999998,31.195949602895688,31.195949602895688
27771634,4.19484,4.35,4.1997,76.92,0.09688,CHG,31.84532,27771.634,2.670999999998457,0.406438396,3.509028193443064,13.631416564090133,0.9884631466424276,1.0,CHG,31.2521,0.0999623333333333,31.122760103188966,31.122760103188966
27774305,4.19424,4.3408,4.1918,12.302,0.0918199999999999,CHG,31.81742000000001,27774.305,2.6710000000020955,0.3850788859999999,3.5090963187819524,13.631702298111517,0.9884823369661104,1.0,CHG,31.2075833333333,0.09987966666666663,31.049846698109334,31.049846698109334
27776976,4.20112,4.3529,4.1976,12.816,0.09226,CHG,31.81136,27776.976,2.670999999998457,0.387566654,3.509164770576397,13.631989872314191,0.9885016192495236,1.0,CHG,31.163066666666666,0.09973699999999998,30.975334037787942,30.975334037787942
27779647,4.206,4.3705,4.2062,11.217,0.0934199999999999,CHG,31.80862,27779.647,2.6710000000020955,0.392880282,3.5092340830263966,13.63228140047889,0.9885211439722248,1.0,CHG,31.11854999999996,0.09962266666666665,30.904780856728355,30.904780856728355
27782318,4.208,4.3682,4.213,98.71,0.09344,CHG,31.77826,27782.318,2.670999999998457,0.393165402,3.509303410315286,13.632573129710536,0.988540672874914,1.0,CHG,31.07403333333332,0.09944799999999997,30.838068761671284,30.838068761671284
27784990,4.20814,4.3665,4.2156,10.521,0.09334,CHG,31.80656,27784.99,2.672000000002299,0.392759268,3.509372689337508,13.63286466553511,0.9885601881812972,1.0,CHG,31.029499999999945,0.09931599999999997,30.7749004123019,30.7749004123019
27787661,4.20668,4.3439,4.1962,12.464,0.09778,CHG,31.81318,27787.661,2.670999999998457,0.411292584,3.509445236665285,13.633169848927924,0.9885806241413244,1.0,CHG,30.984983333333307,0.09929666666666664,30.719428059748857,30.719428059748857
27790332,4.201199999999999,4.3532,4.1962,85.19,0.0973,CHG,31.83102,27790.332,2.670999999998457,0.408765688,3.5095174278597296,13.633473138574026,0.988600959781646,1.0,CHG,30.940466666666666,0.09928333333333332,30.669602424457647,30.669602424457647
27793003,4.19774,4.3493,4.204,13.331,0.09778,CHG,31.88062,27793.003,2.6710000000020955,0.41046429,3.509589975187508,13.63377767339373,0.9886213957416732,1.0,CHG,30.895949999999964,0.09928733333333331,30.624491298445225,30.624491298445225
27795674,4.20212,4.3512,4.1839,93.63,0.09726,CHG,31.8963,27795.674,2.670999999998457,0.408712048,3.509662136704174,13.634080904746146,0.9886417230220192,1.0,CHG,30.85143333333332,0.0992693333333333,30.583019724141348,30.583019724141348
27798345,4.2058,4.3441,4.2042,12.628,0.09804,CHG,31.88604,27798.345,2.6710000000020955,0.4123619700000001,3.5097348769375074,13.6343868356195,0.9886622133218872,1.0,CHG,30.80691666666662,0.09915499999999997,30.540134144792525,30.540134144792525
27801016,4.20566,4.3734,4.2173,99.14,0.0947,CHG,31.9157,27801.016,2.670999999998457,0.398317684,3.509805139076396,13.63468233428654,0.9886820055638036,1.0,CHG,30.76239999999997,0.09893099999999998,30.492184452856762,30.492184452856762
27803687,4.2089,4.3671,4.218,12.868,0.09864,CHG,31.9187,27803.687,2.6710000000020955,0.415191624,3.509878324476396,13.6349903643166,0.9887026212633032,1.0,CHG,30.71788333333328,0.09880499999999998,30.44463235444199,30.44463235444199
27806358,4.20786,4.3552,4.1958,10.58,0.09838,CHG,31.8666,27806.358,2.670999999998457,0.414002592,3.5099513169708407,13.635297506514274,0.9887231826229624,1.0,CHG,30.67336666666664,0.0986993333333333,30.399379694295536,30.399379694295536
27809029,4.205360000000001,4.3665,4.2099,99.33,0.0983,CHG,31.8543,27809.029,2.670999999998457,0.41342091,3.5100242501097294,13.635604216619232,0.9887437272626708,1.0,CHG,30.62885,0.09858433333333332,30.352869399001563,30.352869399001563
27811700,4.1999200000000005,4.3613,4.1948,11.253,0.09866,CHG,31.83634,27811.7,2.6710000000020955,0.414375626,3.5100974503486184,13.635911651766548,0.9887643471421584,1.0,CHG,30.58433333333329,0.09854633333333333,30.308356746344028,30.308356746344028
27814371,4.1984,4.3499,4.2034,10.62,0.10156,CHG,31.80426,27814.371,2.670999999998457,0.426401732,3.510172802226396,13.636228009090209,0.988785573119867,1.0,CHG,30.539816666666653,0.098646,30.26899723487176,30.26899723487176
27817043,4.1974,4.3411,4.1975,10.656,0.1013399999999999,CHG,31.81248,27817.043,2.672000000002299,0.4253659039999999,3.5102480190263963,13.636543724086527,0.9888067610473243,1.0,CHG,30.495283333333283,0.09868766666666666,30.232547082606537,30.232547082606537
27819714,4.19652,4.3477,4.1926,11.694,0.1018,CHG,31.78614,27819.714,2.670999999998457,0.4272121999999999,3.5103235489708404,13.636860687008989,0.988828037184886,1.0,CHG,30.45076666666664,0.09872899999999998,30.195052320681103,30.195052320681103
27822385,4.19634,4.3515,4.2017,12.564,0.10038,CHG,31.7863,27822.385,2.670999999998457,0.421224224,3.5103980253541733,13.637173215235425,0.9888490165433184,1.0,CHG,30.40625,0.09880099999999999,30.16027669270797,30.16027669270797
27825057,4.197760000000001,4.3429,4.1924,91.26,0.0986799999999999,CHG,31.80358,27825.057,2.672000000002299,0.4142357559999999,3.5104712678430623,13.637480669625583,0.9888696483242686,1.0,CHG,30.361716666666627,0.09883966666666665,30.12716838936368,30.12716838936368
27827728,4.20028,4.3578,4.2042,11.697,0.09856,CHG,31.84846,27827.728,2.670999999998457,0.41398864,3.510544393887507,13.637787819487542,0.9888902473038176,1.0,CHG,30.31719999999999,0.09883366666666665,30.094908039687777,30.094908039687777
27830399,4.20066,4.3303,4.1955,11.355,0.09618,CHG,31.81216,27830.399,2.6710000000020955,0.404024282,3.5106157541041734,13.638087579495286,0.988910348864826,1.0,CHG,30.272683333333287,0.09884099999999997,30.065220133724964,30.065220133724964
27833070,4.20268,4.3541,4.2019,11.882,0.09608,CHG,31.80354,27833.07,2.670999999998457,0.403796618,3.5106870401263954,13.638387171835156,0.988930429525896,1.0,CHG,30.228166666666645,0.09885033333333332,30.039876799366453,30.039876799366453
27835741,4.20504,4.3518,4.209,85.4,0.09878,CHG,31.75906,27835.741,2.6710000000020955,0.415394444,3.5107603293986176,13.638695356156422,0.9889510744853098,1.0,CHG,30.183649999999943,0.0988663333333333,30.018258744607266,30.018258744607266
27838412,4.20398,4.3415,4.2013,10.174,0.1009,CHG,31.73568,27838.412,2.670999999998457,0.42418089,3.510835191593062,13.639010075324622,0.9889721625234236,1.0,CHG,30.1391333333333,0.09887033333333332,30.001747466997006,30.001747466997006
27841083,4.20466,4.3677,4.2239,12.398,0.09918,CHG,31.72306,27841.083,2.670999999998457,0.4170106699999999,3.510908777643062,13.639319479645614,0.988992891082592,1.0,CHG,30.09461666666666,0.09886366666666664,29.988818555446446,29.988818555446446
27843754,4.20434,4.343,4.1948,11.03,0.09934,CHG,31.755920000000003,27843.754,2.6710000000020955,0.417651646,3.5109824824041733,13.639629359520946,0.9890136530816626,1.0,CHG,30.05009999999996,0.09878733333333332,29.97426042954427,29.97426042954427
27846425,4.2042,4.3616,4.21,10.285,0.0998199999999999,CHG,31.78848,27846.425,2.670999999998457,0.419654854,3.5110565432986176,13.639940726333368,0.9890345154004384,1.0,CHG,30.00558333333332,0.09871099999999998,29.957896325697874,29.957896325697874
27849096,4.20232,4.353,4.2026,12.523,0.09672,CHG,31.82604,27849.096,2.6710000000020955,0.406417756,3.5111283041652843,13.64024228845858,0.989054729821116,1.0,CHG,29.961066666666618,0.09857266666666664,29.93745249387071,29.93745249387071
27851767,4.206300000000001,4.3525,4.2059,13.51,0.0912,CHG,31.83724,27851.767,2.670999999998457,0.383588202,3.5111959694986177,13.64052690915018,0.9890737905651792,1.0,CHG,29.916549999999976,0.0983373333333333,29.910777198045782,29.910777198045782
27854438,4.2045200000000005,4.3569,4.2033,89.97,0.09454,CHG,31.78864,27854.438,2.670999999998457,0.397450662,3.511266112926396,13.64082182859514,0.9890935493671936,1.0,CHG,29.87203333333333,0.09818699999999998,29.883060475085607,29.883060475085607
27857109,4.20516,4.3611,4.2152,81.92,0.09458,CHG,31.78624,27857.109,2.6710000000020955,0.397682322,3.511336286031951,13.641116917731695,0.9891133165291836,1.0,CHG,29.827516666666632,0.09808766666666664,29.85889883689195,29.85889883689195
27859781,4.205,4.3457,4.1998,13.35,0.09824,CHG,31.807120000000005,27859.781,2.671999999998661,0.413039502,3.5114092019430623,13.64142352913792,0.9891338563159746,1.0,CHG,29.782983333333323,0.09804699999999998,29.837172888686517,29.837172888686517
27862452,4.20466,4.351,4.2042,14.497,0.10142,CHG,31.81416,27862.452,2.6710000000020955,0.426381914,3.511484449948618,13.641739921416958,0.9891550530337694,1.0,CHG,29.73846666666662,0.0980753333333333,29.8192856032333,29.8192856032333
27865123,4.20228,4.35,4.2047,10.828,0.10428,CHG,31.79564,27865.123,2.670999999998457,0.4382083219999999,3.511561819915285,13.642065051680484,0.98917684748981,1.0,CHG,29.69394999999998,0.09823166666666665,29.809176229296604,29.809176229296604
27867794,4.20312,4.3524,4.2036,13.494,0.10278,CHG,31.8265,27867.794,2.6710000000020955,0.4319941699999999,3.511638076965285,13.64238556921248,0.9891983284467704,1.0,CHG,29.64943333333328,0.09829133333333331,29.80186652129889,29.80186652129889
27870465,4.20424,4.3543,4.2004,10.774,0.10008,CHG,31.82514,27870.465,2.670999999998457,0.420734336,3.511712330765285,13.64269775000859,0.9892192451053872,1.0,CHG,29.60491666666664,0.09828266666666666,29.79145138179889,29.79145138179889
27873136,4.20662,4.348,4.2014,11.146,0.092,CHG,31.79692,27873.136,2.670999999998457,0.386975458,3.511780589654174,13.642984889215768,0.9892384730489594,1.0,CHG,29.5604,0.09816299999999999,29.77641153815393,29.77641153815393
27875808,4.20242,4.3555,4.2185,96.98,0.09022,CHG,31.79794,27875.808,2.672000000002299,0.379088682,3.511847552943063,13.64326629708026,0.9892573360331236,1.0,CHG,29.515866666666625,0.098062,29.757291635273653,29.757291635273653
