t_ms,v_bat_v,v_bus_v,v_ads_v,vsh_mv,i_a,mode,t_c,time_s,dt_s,p_w,soc_est,v_pred,v_resid,r_used_ohm,i_mean_60s,t_rem_min_dis
13300838,3.6374,3.6503,3.6285,50.1662,0.5001199999999998,DISCH,50.29544,13299.824,1.0010000000002035,1.8191381480000008,0.565991795377773,3.6412002517414375,-0.0038002517414374,0.06,0.4998939999999997,224.18027718836214
13301830,3.63786,3.6488,3.6271,50.7371,0.5000799999999999,DISCH,50.29738,13300.816,0.9920000000001892,1.8192203280000008,0.5658553091691576,3.6411639514103102,-0.0033039514103103,0.06,0.49991433333333307,224.1171011609854
13302838,3.63704,3.6498,3.6281,49.7437,0.4995399999999998,DISCH,50.28905999999999,13301.824,1.0079999999998108,1.816848636000001,0.5656945870233767,3.64116110447126,-0.0041211044712596,0.06,0.4999239999999998,224.04911192627003
13303827,3.6369,3.6505,3.6274,49.1963,0.4990399999999997,DISCH,50.27484,13302.813,0.988999999999578,1.814959462000001,0.565530821806967,3.641150004795502,-0.004250004795502,0.06,0.4999469999999998,223.97394667390645
13304816,3.63678,3.6484,3.6269,49.6324,0.4971399999999997,DISCH,50.27422,13303.802,0.988999999999578,1.8079905300000008,0.5653615072343752,3.6412219474437566,-0.0044419474437567,0.06,0.4999146666666664,223.92137277910032
13305813,3.6366200000000006,3.6501,3.6253,50.0197,0.4976599999999997,DISCH,50.24213999999999,13304.799,0.9970000000012078,1.8098024620000008,0.5651891726492425,3.641147125619778,-0.0045271256197771,0.06,0.4998436666666664,223.88491371878953
13306800,3.636940000000001,3.6463,3.6258,49.8159,0.4989999999999998,DISCH,50.20026,13305.786,0.9869999999991704,1.814834716000001,0.565029801815197,3.6410225038048782,-0.0040825038048772,0.06,0.4998089999999998,223.83730737023353
13307796,3.6369,3.6479,3.6251,50.0652,0.4997199999999998,DISCH,50.18014000000001,13306.782,0.9959999999991852,1.8174325360000008,0.5648711083655361,3.640938222731656,-0.0040382227316562,0.06,0.49978099999999975,223.7869776089451
13308795,3.63692,3.6464,3.6246,50.0661,0.5012999999999999,DISCH,50.18078,13307.781,0.9990000000016152,1.8231905580000007,0.5647165034867231,3.640802561890339,-0.003882561890339,0.06,0.4997683333333331,223.73139759496144
13309791,3.63712,3.6476,3.625,49.8834,0.5015999999999998,DISCH,50.18938000000001,13308.777,0.9959999999991852,1.8243812180000003,0.564569322114831,3.64074484474016,-0.0036248447401598,0.06,0.4997849999999998,223.66562777741746
13310785,3.6374,3.6452,3.6278,50.6989,0.5011599999999998,DISCH,50.20522,13309.771,0.9940000000005966,1.822920262000001,0.5644305845297356,3.6407334409954615,-0.0033334409954615,0.06,0.49979166666666636,223.60768134100087
13311785,3.63716,3.6504,3.6259,49.8366,0.5014599999999998,DISCH,50.23434,13310.771,1.0,1.8238907800000008,0.564286025378359,3.640679705109362,-0.0035197051093618,0.06,0.4997819999999998,223.55473591468908
13312771,3.63736,3.6486,3.6265,49.9313,0.4999599999999998,DISCH,50.25062,13311.757,0.9859999999989668,1.8185356600000009,0.5641463291245805,3.640732728183374,-0.0033727281833737,0.06,0.49974133333333304,223.51757942775797
13313780,3.63722,3.6486,3.6259,50.4161,0.4991199999999997,DISCH,50.24922,13312.766,1.0090000000000146,1.8154093480000009,0.5640011145763827,3.640746986934905,-0.0035269869349048,0.06,0.4996879999999998,223.48389532292913
13314774,3.63716,3.6482,3.6258,49.0414,0.4984199999999997,DISCH,50.24128,13313.76,0.9940000000005966,1.8128338220000009,0.5638545676044209,3.640751834674621,-0.003591834674621,0.06,0.4996113333333331,223.46011176489603
13315762,3.63718,3.6471,3.6268,50.2895,0.4982799999999997,DISCH,50.24944,13314.748,0.9879999999993744,1.812334286000001,0.5637095932935129,3.640722630542345,-0.0035426305423449,0.06,0.4995446666666664,223.43247144823007
13316765,3.63758,3.6473,3.6268,49.6892,0.4974799999999997,DISCH,50.26242,13315.751,1.0030000000006112,1.8096249260000008,0.5635753268007162,3.6407332186140087,-0.0031532186140088,0.06,0.49945899999999976,223.41756722081664
13317753,3.63786,3.6473,3.6275,49.7843,0.4991199999999997,DISCH,50.2447,13316.739,0.9879999999993744,1.8157288380000007,0.5634535352519472,3.640600430046754,-0.0027404300467535,0.06,0.49940433333333306,223.39373636435994
13318752,3.6376,3.6474,3.6223,49.7539,0.4987799999999998,DISCH,50.23576,13317.738,0.9989999999997964,1.8143618700000008,0.5633239137584385,3.640589410468592,-0.0029894104685923,0.06,0.49933666666666643,223.3726108453966
13319749,3.63782,3.6464,3.6246,49.939,0.4999799999999997,DISCH,50.24064,13318.735,0.9970000000012078,1.8188361320000008,0.563203727361013,3.640484085248751,-0.0026640852487509,0.06,0.4993009999999998,223.34090662241937
13320744,3.63714,3.6455,3.6256,50.0061,0.5003199999999998,DISCH,50.23854,13319.73,0.9949999999989814,1.8197335280000004,0.5630650258824638,3.6404328040647727,-0.0032928040647726,0.06,0.4993123333333331,223.2808358256613
13321746,3.63698,3.6449,3.6243,50.1684,0.5001599999999998,DISCH,50.23216,13320.732,1.0020000000004077,1.8190717520000008,0.5629219955426807,3.6404066767038623,-0.0034266767038624,0.06,0.49932299999999974,223.21934923376418
13322742,3.63732,3.6487,3.6229,50.06,0.4997399999999997,DISCH,50.2327,13321.728,0.9959999999991852,1.8177129420000009,0.5627894981629413,3.6403951828529766,-0.0030751828529766,0.06,0.49934566666666647,223.15667897974967
13323742,3.63684,3.6498,3.6271,49.7345,0.4987199999999998,DISCH,50.22924,13322.728,1.0,1.8137661420000009,0.5626418641012387,3.640422301468104,-0.0035823014681035,0.06,0.49935599999999974,223.09352264125258
13324744,3.6366,3.6489,3.6264,49.7821,0.4987799999999998,DISCH,50.2217,13323.73,1.0020000000004077,1.8138638220000003,0.5624881746347775,3.6403807272983952,-0.0037807272983951,0.06,0.4993236666666664,223.0470254317727
13325735,3.63664,3.6473,3.6283,49.5764,0.4979799999999997,DISCH,50.21224,13324.721,0.9909999999999854,1.8109748620000008,0.5623388396810102,3.640389852246525,-0.0037498522465249,0.06,0.4992569999999998,223.01758464446175
13326728,3.636120000000001,3.6457,3.6245,50.2149,0.4975199999999997,DISCH,50.19058,13325.714,0.9930000000003928,1.809043940000001,0.5621756562336034,3.640380443198524,-0.0042604431985227,0.06,0.4991906666666664,222.98249419911735
13327724,3.63586,3.646,3.6256,49.5483,0.4981199999999998,DISCH,50.19686,13326.71,0.9959999999991852,1.8110976300000003,0.5620068638089548,3.640303970835049,-0.0044439708350489,0.06,0.49910399999999977,222.95425208808805
13328710,3.6365,3.6497,3.6253,49.5892,0.4983399999999998,DISCH,50.20942,13327.696,0.9860000000007858,1.8122151660000008,0.5618581745245652,3.6402490517902177,-0.0037490517902178,0.06,0.49901799999999974,222.9336788570031
13329706,3.6364,3.6493,3.6259,50.0205,0.4982399999999997,DISCH,50.20174,13328.692,0.9959999999991852,1.8118013360000007,0.5617069342746388,3.64021811210259,-0.0038181121025897,0.06,0.49897933333333305,222.8909406796645
13330706,3.63648,3.6487,3.6246,49.8391,0.4976999999999997,DISCH,50.19568,13329.692,1.0,1.8098772520000008,0.5615578547042256,3.640213011960237,-0.0037330119602367,0.06,0.4989419999999998,222.84845779957735
13331700,3.63708,3.6475,3.6251,50.3116,0.4978199999999997,DISCH,50.1987,13330.686,0.9940000000005966,1.8106111960000009,0.561427381718288,3.6401689372158055,-0.0030889372158053,0.06,0.49890999999999974,222.81097107739086
13332687,3.63604,3.6465,3.6277,49.3119,0.4980799999999997,DISCH,50.2141,13331.673,0.9870000000009896,1.8110353080000008,0.5612684853411711,3.64012107979388,-0.0040810797938801,0.06,0.4989279999999997,222.7398744860019
13333702,3.63582,3.6478,3.6241,49.689,0.4980399999999997,DISCH,50.21234,13332.688,1.014999999999418,1.8107805180000007,0.5611029846308175,3.6400838231491135,-0.0042638231491145,0.06,0.4989269999999998,222.67464169488102
13334703,3.63552,3.6464,3.6257,50.1478,0.4981199999999998,DISCH,50.21072,13333.689,1.0010000000002035,1.810920700000001,0.5609305507151428,3.6400381640103854,-0.0045181640103861,0.06,0.4989356666666664,222.60234427337323
13335702,3.63562,3.6481,3.6271,49.7023,0.5009199999999998,DISCH,50.22068,13334.688,0.9989999999997964,1.8211539100000007,0.5607667737672701,3.639827405870226,-0.0042074058702268,0.06,0.49897899999999973,222.5180242172908
13336694,3.63514,3.6449,3.6255,50.0971,0.5019799999999998,DISCH,50.2204,13335.68,0.9920000000001892,1.8247691040000007,0.5605921585233006,3.639723281251727,-0.004583281251727,0.06,0.49904833333333315,222.41783004507957
13337686,3.63576,3.6474,3.6219,50.4912,0.5033599999999998,DISCH,50.20972,13336.672,0.9920000000001892,1.830098314000001,0.5604388835895042,3.639597191695583,-0.0038371916955832,0.06,0.4991136666666664,222.32791117865983
13338674,3.63574,3.6497,3.6251,50.2371,0.5036199999999997,DISCH,50.227320000000006,13337.66,0.9879999999993744,1.831033632000001,0.560286586257169,3.639543654392027,-0.0038036543920272,0.06,0.4991966666666664,222.23053855645307
13339665,3.63614,3.6505,3.6258,51.0122,0.5042399999999998,DISCH,50.22382,13338.651,0.9909999999999854,1.8334891200000007,0.5601477748516174,3.63946867833618,-0.0033286783361794,0.06,0.49927099999999974,222.14240246403315
13340674,3.6359,3.6469,3.6217,49.7085,0.5023399999999998,DISCH,50.20336,13339.66,1.0090000000000146,1.826459158000001,0.5599989428113751,3.639548138445037,-0.0036481384450373,0.06,0.4993246666666664,222.0595097311148
13341689,3.6363,3.6482,3.6219,50.6639,0.5005799999999997,DISCH,50.211400000000005,13340.675,1.014999999999418,1.8202581500000008,0.5598595297742451,3.639616839636663,-0.0033168396366627,0.06,0.4993333333333331,222.00037428965405
13342692,3.63586,3.646,3.6234,49.8139,0.4977399999999997,DISCH,50.21386,13341.678,1.0030000000006112,1.8097134780000008,0.5597039399270394,3.6397528846682334,-0.0038928846682342,0.06,0.49930999999999975,221.94904989996965
13343688,3.63604,3.6467,3.6237,49.3672,0.4985399999999997,DISCH,50.20214,13342.674,0.996000000001004,1.8127123540000007,0.5595562242263638,3.639666393255521,-0.0036263932555211,0.06,0.4993066666666664,221.89195497120022
13344693,3.6359,3.6461,3.6257,49.2849,0.4960799999999998,DISCH,50.22483999999999,13343.679,1.0049999999991996,1.8036977760000008,0.5594008757283737,3.639777354610032,-0.0038773546100321,0.06,0.4992573333333331,221.852271362166
13345686,3.636120000000001,3.6484,3.6228,50.2376,0.4960999999999997,DISCH,50.2298,13344.672,0.9930000000003928,1.8038800320000008,0.5592534943690878,3.639737790679293,-0.0036177906792924,0.06,0.49919866666666646,221.81988710923258
13346701,3.6355,3.6445,3.6253,49.5542,0.4988799999999997,DISCH,50.221900000000005,13345.687,1.014999999999418,1.813677572000001,0.5590926316662383,3.639534190425338,-0.004034190425338,0.06,0.49920299999999973,221.75415826810988
13347705,3.63592,3.6465,3.6246,49.6629,0.5000199999999998,DISCH,50.23194,13346.691,1.004000000000815,1.8180305300000008,0.5589474993818231,3.639426027189696,-0.003506027189696,0.06,0.49923699999999976,221.6814957176672
13348702,3.63616,3.6467,3.6259,50.7221,0.4988999999999998,DISCH,50.22084,13347.688,0.9969999999993888,1.8140768340000009,0.558808771419595,3.6394573668795007,-0.0032973668795008,0.06,0.49926899999999974,221.6122706218088
13349694,3.63574,3.6472,3.6232,50.0957,0.4995399999999997,DISCH,50.21498,13348.68,0.9920000000001892,1.8161952360000009,0.5586598826924498,3.639384635744121,-0.0036446357441208,0.06,0.49928966666666635,221.5440537986402
13350699,3.6354600000000006,3.6447,3.6226,49.8449,0.4996199999999997,DISCH,50.215340000000005,13349.685,1.0049999999991996,1.816346672000001,0.5585033144277312,3.639342811387566,-0.0038828113875655,0.06,0.49931733333333306,221.4696924668297
13351693,3.6358000000000006,3.6443,3.6247,49.6614,0.4978599999999997,DISCH,50.23006,13350.679,0.9940000000005966,1.8101197660000008,0.5583552818073798,3.639409772623388,-0.003609772623387,0.06,0.49931533333333306,221.4118782610213
13352689,3.6354,3.6456,3.6224,49.7324,0.4981599999999998,DISCH,50.22462,13351.675,0.9959999999991852,1.8110099460000009,0.5581968437314474,3.639355070476916,-0.0039550704769157,0.06,0.4993246666666664,221.3449133139026
13353694,3.63576,3.6439,3.6232,49.9353,0.4979399999999998,DISCH,50.232040000000005,13352.68,1.0050000000010186,1.8103880320000003,0.5580493304318068,3.6393289284818695,-0.0035689284818696,0.06,0.4993106666666664,221.29262361475247
13354702,3.6358,3.6457,3.6245,50.2069,0.4979599999999998,DISCH,50.233140000000006,13353.688,1.0079999999998108,1.810480560000001,0.557903882846263,3.639291150420634,-0.003491150420634,0.06,0.4993123333333331,221.2342083883904
13355705,3.63558,3.6501,3.6264,49.4665,0.4986199999999998,DISCH,50.25198,13354.691,1.0030000000006112,1.8127697040000008,0.5577542143102908,3.6392155538323054,-0.0036355538323062,0.06,0.4993073333333331,221.17707283844746
13356705,3.6353,3.6461,3.6253,49.7456,0.4981599999999997,DISCH,50.23464,13355.691,1.0,1.8109584220000008,0.5575965923182644,3.6392061141717615,-0.0039061141717615,0.06,0.4992993333333331,221.11811073721256
13357706,3.63582,3.6451,3.6234,50.2441,0.4983799999999997,DISCH,50.23222,13356.692,1.0009999999983847,1.812019402000001,0.5574564023975377,3.6391538482690953,-0.0033338482690954,0.06,0.4992786666666664,221.07166807590252
13358700,3.63488,3.6464,3.6216,49.5326,0.5000599999999997,DISCH,50.2524,13357.686,0.9940000000005966,1.817660096000001,0.5572949722099582,3.639018965008864,-0.0041389650088641,0.06,0.49928366666666635,221.00543611662
13359701,3.63486,3.6442,3.6208,50.2918,0.5007199999999997,DISCH,50.24404,13358.687,1.0010000000002035,1.8200484100000007,0.557134979566726,3.63894044065232,-0.0040804406523196,0.06,0.49928266666666643,220.94243064892788
13360699,3.63542,3.6422,3.6233,50.473,0.5015999999999998,DISCH,50.24452,13359.685,0.9979999999995924,1.8235301300000009,0.5569937112013262,3.638849159077063,-0.0034291590770632,0.06,0.4993073333333331,220.87549582260488
13361692,3.6357,3.6472,3.622,50.101,0.5026799999999998,DISCH,50.251,13360.678,0.9930000000003928,1.8275956700000004,0.5568633982316072,3.638750398998609,-0.0030503989986092,0.06,0.49935066666666644,220.8046573480592
13362695,3.6347,3.6474,3.6251,50.6247,0.5034999999999998,DISCH,50.23836,13361.681,1.0030000000006112,1.8300709460000009,0.5567058350895736,3.638669727251143,-0.0039697272511429,0.06,0.49941666666666645,220.71300920621178
13363697,3.63454,3.6468,3.6246,50.1042,0.5021599999999998,DISCH,50.21086,13362.683,1.0020000000004077,1.8251207620000005,0.5565424049887705,3.638712254967429,-0.0041722549674294,0.06,0.4994686666666664,220.62524346761145
13364696,3.63464,3.647,3.6199,50.5575,0.5023599999999998,DISCH,50.21816,13363.682,0.9989999999997964,1.8258975720000008,0.5563833303963307,3.638660960167892,-0.0040209601678915,0.06,0.49955566666666645,220.52377096140808
13365700,3.634,3.6424,3.6225,49.6261,0.5015199999999997,DISCH,50.21412,13364.686,1.003999999998996,1.822521088000001,0.55620500240962,3.638673053049492,-0.0046730530494918,0.06,0.4996199999999998,220.42470372904367
13366690,3.63386,3.6459,3.6251,50.0367,0.5026799999999998,DISCH,50.22708,13365.676,0.9899999999997816,1.8266677800000009,0.5560262007066152,3.638560666297386,-0.0047006662973863,0.06,0.4996813333333331,220.32679709183293
13367698,3.63454,3.6441,3.6212,50.1411,0.5020199999999998,DISCH,50.23837999999999,13366.684,1.0079999999998108,1.8246132400000008,0.5558664647663858,3.638557076852577,-0.0040170768525773,0.06,0.49971966666666645,220.24660497734618
13368700,3.634020000000001,3.6435,3.62,50.5761,0.5022799999999998,DISCH,50.2515,13367.686,1.0020000000004077,1.8252988600000009,0.5556932181515234,3.638503100130905,-0.0044831001309035,0.06,0.49973599999999974,220.17076455168666
13369707,3.63464,3.6426,3.624,50.4509,0.5026199999999997,DISCH,50.26618,13368.693,1.006999999999607,1.8268459760000009,0.5555395184740504,3.638440959219455,-0.0038009592194545,0.06,0.4997529999999998,220.10237989139037
13370700,3.63428,3.6453,3.624,49.8614,0.5019399999999997,DISCH,50.2628,13369.686,0.9930000000003928,1.8241953640000008,0.555375691572867,3.6384449352808512,-0.0041649352808512,0.06,0.4997659999999998,220.03174872125697
13371696,3.6338,3.6458,3.6241,50.2071,0.5004399999999999,DISCH,50.26162,13370.682,0.996000000001004,1.8185029000000008,0.5551961846959931,3.6384955183082464,-0.0046955183082464,0.06,0.4997489999999997,219.96811313240585
13372694,3.6334,3.6467,3.624,49.6875,0.4995599999999998,DISCH,50.26398,13371.68,0.9979999999995924,1.815104244000001,0.5550045039914555,3.638505126490945,-0.0051051264909451,0.06,0.4997423333333331,219.8951028569554
13373691,3.63332,3.644,3.6204,49.9497,0.4991599999999997,DISCH,50.24284,13372.677,0.9969999999993888,1.8136119640000008,0.5548110369774506,3.638483026329953,-0.0051630263299533,0.06,0.49974299999999977,219.81815717585891
13374694,3.63238,3.6455,3.6239,49.9946,0.4989599999999997,DISCH,50.23132,13373.68,1.0030000000006112,1.8124131880000007,0.554590564157632,3.638448421596245,-0.0060684215962449,0.06,0.49975199999999975,219.72684792299214
13375690,3.63286,3.6461,3.6229,49.7212,0.4982799999999997,DISCH,50.225840000000005,13374.676,0.9959999999991852,1.8101808240000008,0.554384734527047,3.638436260314631,-0.0055762603146307,0.06,0.49975199999999975,219.64529894098544
13376705,3.63272,3.646,3.6209,50.1786,0.4977599999999997,DISCH,50.21388,13375.691,1.015000000001237,1.8082222300000008,0.5541744045883538,3.6384177566818745,-0.0056977566818745,0.06,0.4997566666666664,219.55991670978696
13377715,3.6324,3.6457,3.6235,49.4545,0.4974199999999997,DISCH,50.21758,13376.701,1.0099999999983993,1.8068277420000003,0.5539555971066483,3.638387608682456,-0.0059876086824552,0.06,0.49972833333333305,219.48567033511492
13378707,3.63324,3.6453,3.6205,49.6623,0.4997599999999997,DISCH,50.23404,13377.693,0.9920000000001892,1.8157511700000009,0.553767652210816,3.63819469794836,-0.0049546979483601,0.06,0.49974466666666645,219.40403260146505
13379702,3.63316,3.6434,3.621,49.5916,0.4988599999999998,DISCH,50.21674,13378.688,0.9950000000008004,1.8124420780000008,0.5535768898755871,3.638203466200392,-0.0050434662003913,0.06,0.4997259999999998,219.3366448721225
13380699,3.632680000000001,3.6441,3.6211,50.7949,0.5004399999999998,DISCH,50.2202,13379.685,0.9969999999993888,1.8179435120000007,0.5533757350054385,3.63806271669558,-0.0053827166955793,0.06,0.4997279999999998,219.25606636225478
13381686,3.63284,3.6424,3.6226,49.7508,0.5006599999999998,DISCH,50.21674,13380.672,0.9870000000009896,1.8188222220000008,0.5531813862175554,3.6380012158114607,-0.0051612158114608,0.06,0.49973633333333306,219.17540744034227
13382695,3.63406,3.6427,3.6221,50.3228,0.5004999999999998,DISCH,50.21396,13381.681,1.0090000000000146,1.8188471400000008,0.5530232287842048,3.637963835713709,-0.0039038357137091,0.06,0.4997489999999997,219.10719040813012
13383695,3.63366,3.6452,3.6202,49.8198,0.4993599999999998,DISCH,50.22936,13382.681,1.0,1.8145020120000008,0.5528526749765774,3.637994297369109,-0.0043342973691085,0.06,0.4997596666666665,219.03494208622084
13384686,3.63422,3.6433,3.6234,49.807,0.5019199999999998,DISCH,50.236720000000005,13383.672,0.9909999999999854,1.824085876000001,0.5527045639448903,3.63779970178283,-0.0035797017828298,0.06,0.49981199999999976,218.9533337756763
13385676,3.63394,3.6409,3.6242,50.1596,0.5036599999999998,DISCH,50.243080000000006,13384.662,0.9899999999997816,1.8302628300000008,0.5525520973541552,3.637659641564128,-0.0037196415641282,0.06,0.4999066666666664,218.85148282904032
13386667,3.6337,3.6408,3.6202,51.0486,0.5051399999999997,DISCH,50.26046,13385.653,0.9909999999999854,1.835518274000001,0.5523961499745671,3.6375341182159295,-0.0038341182159293,0.06,0.5000336666666665,218.73414729067775
13387672,3.63256,3.6439,3.6227,51.0353,0.5052799999999998,DISCH,50.261,13386.658,1.0049999999991996,1.8354605160000008,0.5522072820706068,3.637488181468469,-0.0049281814684696,0.06,0.5001529999999997,218.60718989985102
13388677,3.63196,3.6444,3.6219,50.381,0.5043999999999998,DISCH,50.24472,13387.663,1.0050000000010186,1.8319644400000008,0.5520003247462104,3.6374957255258513,-0.0055357255258514,0.06,0.5002539999999998,218.48114018028784
13389673,3.63094,3.6451,3.6201,49.6833,0.5031199999999998,DISCH,50.24417999999999,13388.659,0.9959999999991852,1.8267982740000008,0.5517625995982545,3.63752303282092,-0.0065830328209202,0.06,0.5003353333333331,218.35154833582493
13390681,3.63122,3.645,3.6189,49.8252,0.5001199999999997,DISCH,50.24418,13389.667,1.0079999999998108,1.8160446220000008,0.5515291166906809,3.637645986590879,-0.0064259865908788,0.06,0.5003756666666664,218.2415580522265
13391674,3.6313,3.6415,3.6218,50.428,0.4995999999999997,DISCH,50.245,13390.66,0.9930000000003928,1.8141963460000008,0.551299254797353,3.637621379866784,-0.0063213798667836,0.06,0.500405333333333,218.13766796358942
13392666,3.6318,3.6438,3.6206,49.6992,0.4984399999999998,DISCH,50.23024,13391.652,0.9920000000001892,1.810229026000001,0.5510838284506412,3.637635912652514,-0.0058359126525138,0.06,0.5004113333333331,218.04981375300653
13393666,3.63198,3.6423,3.6216,50.218,0.4982399999999998,DISCH,50.2393,13392.652,1.0,1.8095924640000007,0.5508744853776839,3.637596196079941,-0.0056161960799414,0.06,0.5004146666666665,217.9655301299085
13394670,3.63302,3.6448,3.6233,49.2203,0.4969999999999998,DISCH,50.24262,13393.656,1.004000000000815,1.805608372000001,0.5506952432318001,3.63762039906798,-0.0046003990679799,0.06,0.5003959999999997,217.9027373518103
13395668,3.6336,3.6413,3.6211,49.7725,0.4962199999999998,DISCH,50.23654,13394.654,0.9979999999995924,1.8030609440000007,0.550533405092402,3.637624308561159,-0.004024308561159,0.06,0.5003176666666664,217.87280656015673
13396665,3.6337,3.6425,3.6249,49.6986,0.4954999999999997,DISCH,50.216660000000005,13395.651,0.9969999999993888,1.800495732000001,0.5503744277103113,3.6376287386127673,-0.0039287386127671,0.06,0.5002096666666664,217.85691870537292
13397666,3.63266,3.6445,3.6197,49.1606,0.4965799999999998,DISCH,50.2193,13396.652,1.0010000000002035,1.8039041120000008,0.550187077550784,3.637525768117525,-0.0048657681175248,0.06,0.5000966666666664,217.83196852952818
13398666,3.63286,3.6444,3.6237,50.0174,0.4970199999999998,DISCH,50.19242,13397.652,1.0,1.805601656000001,0.5500077377703064,3.637454459292009,-0.0045944592920088,0.06,0.4999866666666664,217.80887239363864
13399677,3.6318,3.6442,3.6191,49.9469,0.4973599999999997,DISCH,50.19542,13398.663,1.011000000000422,1.806308862000001,0.5497979565352873,3.6373909522519727,-0.0055909522519725,0.06,0.49987199999999976,217.7757413777666
13400682,3.63154,3.6431,3.6183,49.9172,0.4977599999999998,DISCH,50.2132,13399.668,1.0049999999991996,1.807634320000001,0.5495826971396248,3.637316717402632,-0.0057767174026319,0.06,0.4997956666666664,217.72372449603557
13401679,3.63154,3.6431,3.6188,49.8791,0.4982799999999997,DISCH,50.212,13400.665,0.9970000000012078,1.809523272000001,0.549370081154109,3.637233987162051,-0.0056939871620507,0.06,0.4997573333333331,217.6561879402409
13402669,3.6328,3.6435,3.6224,49.5583,0.4995599999999998,DISCH,50.22242,13401.655,0.9899999999997816,1.8148030600000005,0.5491991834035526,3.637106265498498,-0.0043062654984979,0.06,0.4997876666666664,217.5752735939932
13403664,3.6333,3.6411,3.6241,50.09,0.5008999999999998,DISCH,50.25666,13402.65,0.9949999999989814,1.8199230740000008,0.5490465375790742,3.6369848220582632,-0.003684822058263,0.06,0.4998269999999998,217.497683079659
13404662,3.63388,3.643,3.6236,50.2054,0.5018599999999998,DISCH,50.24702,13403.648,0.9979999999995924,1.8236997700000008,0.5489138742891609,3.636890581462542,-0.0030105814625418,0.06,0.4999233333333331,217.40322938034615
13405662,3.63292,3.641,3.6191,50.7331,0.5032599999999998,DISCH,50.24948,13404.648,1.0,1.8283055980000007,0.548755550214019,3.6367747320593,-0.0038547320592998,0.06,0.5000426666666664,217.28865591944648
13406652,3.63306,3.6465,3.6196,50.4675,0.5030799999999997,DISCH,50.26458,13405.638,0.9900000000016008,1.8277218280000007,0.5486026129889732,3.6367476851172618,-0.0036876851172618,0.06,0.5001126666666664,217.19769286350822
13407642,3.63212,3.642,3.6198,49.9947,0.5012799999999998,DISCH,50.26676,13406.628,0.9899999999997816,1.820713012000001,0.5484192826040052,3.63681906027916,-0.0046990602791598,0.06,0.5001336666666665,217.11599356890537
13408646,3.631860000000001,3.639,3.6208,50.1475,0.4993799999999997,DISCH,50.23992,13407.632,1.003999999998996,1.8136781820000007,0.5482254803728972,3.6368890107830967,-0.0050290107830957,0.06,0.5001416666666665,217.035796751921
13409643,3.63182,3.6427,3.6206,49.5179,0.4980799999999997,DISCH,50.24226,13408.629,0.9970000000012078,1.8089357880000008,0.5480298198709519,3.6369206508677,-0.0051006508676998,0.06,0.5001173333333331,216.9688933019355
13410643,3.63226,3.6414,3.6205,49.7982,0.4974799999999997,DISCH,50.2139,13409.629,1.0,1.8069777560000009,0.5478475943548492,3.636909730773065,-0.0046497307730648,0.06,0.5000816666666664,216.91221836885347
13411645,3.63182,3.643,3.6196,49.7695,0.4964999999999998,DISCH,50.20072,13410.631,1.0019999999985885,1.8031989700000008,0.5476515310010944,3.636924848978981,-0.0051048489789815,0.06,0.5000589999999998,216.84441863503451
13412650,3.63204,3.6396,3.6194,49.8689,0.4974399999999997,DISCH,50.19596,13411.636,1.0050000000010186,1.8067218180000009,0.5474649405899611,3.636821401243288,-0.0047814012432882,0.06,0.5000469999999998,216.7757395541066
13413665,3.631860000000001,3.6452,3.6177,49.7331,0.4981999999999997,DISCH,50.20462,13412.651,1.014999999999418,1.8093930720000009,0.5472801974922016,3.636731700329351,-0.0048717003293496,0.06,0.5000513333333331,216.7007102673245
13414671,3.6317,3.6421,3.618,49.9328,0.4979199999999998,DISCH,50.20772,13413.657,1.0059999999994034,1.8082966600000008,0.5470924393702207,3.6367060756227967,-0.0050060756227967,0.06,0.5000506666666664,216.62665448961923
13415673,3.63154,3.6437,3.6221,50.0717,0.4992799999999997,DISCH,50.22652,13414.659,1.0020000000004077,1.8131543480000003,0.5469035404807757,3.63658127690117,-0.0050412769011698,0.06,0.5000616666666664,216.5470945553921
13416683,3.63138,3.6446,3.6211,49.4843,0.5007199999999997,DISCH,50.23576,13415.669,1.0100000000002185,1.8183026520000003,0.5467131401626022,3.636451297905509,-0.0050712979055087,0.06,0.5001043333333332,216.45323692895136
13417683,3.63134,3.6409,3.6229,50.5362,0.4998199999999998,DISCH,50.22128,13416.669,1.0,1.8150140680000009,0.5465216028928567,3.636461593356253,-0.0051215933562533,0.06,0.5001283333333331,216.3670205436318
13418679,3.6315,3.6413,3.6215,50.2724,0.4987799999999997,DISCH,50.2019,13417.665,0.996000000001004,1.8113155880000005,0.5463342928752075,3.6364799715090257,-0.0049799715090257,0.06,0.5001069999999997,216.30209133103745
13419669,3.6318,3.6422,3.6231,49.4411,0.5007399999999997,DISCH,50.19396,13418.655,0.9899999999997816,1.8185853700000003,0.5461603863722475,3.636319284115357,-0.0045192841153567,0.06,0.5001073333333331,216.23309496569078
13420665,3.63216,3.6458,3.6193,49.5592,0.4998799999999997,DISCH,50.19034,13419.651,0.9959999999991852,1.8156435720000004,0.545996359398517,3.636330819430497,-0.0041708194304974,0.06,0.5000786666666664,216.18054591592204
13421664,3.63258,3.642,3.6163,50.744,0.4996399999999997,DISCH,50.20454,13420.65,0.9989999999997964,1.8149830560000004,0.5458450920845757,3.636307445636225,-0.0037274456362252,0.06,0.5000279999999997,216.14255248255304
